19580.790,30171.450,18772.150,34795.490,18793.450,32347.950,18447.220,20286.370,0.000
76602.830,117995.600,73408.680,136054.200,73526.400,126515.500,72175.170,79365.740,0.000
144234.900,222068.200,138140.300,255982.100,138451.400,238116.700,135913.800,149440.600,0.000
193970.700,298482.700,185653.500,343939.300,186205.200,320057.300,182798.700,200969.500,0.000
221801.100,341132.900,212158.600,392916.200,212932.800,365764.900,209038.300,229792.300,0.000
226397.300,348015.600,216413.400,400640.600,217355.500,373093.900,213375.700,234535.000,0.000
211506.700,324917.100,202019.800,373826.500,203072.400,348282.300,199348.500,219092.300,0.000
190448.000,292358.400,181747.900,336167.000,182868.900,313358.800,179510.600,197269.800,0.000
177203.100,271878.500,168999.600,312496.700,170161.700,291405.800,167030.000,183546.600,0.000
173784.400,266568.400,165693.400,306346.500,166881.000,285712.100,163799.700,179999.900,0.000
171080.400,262377.200,163081.800,301482.700,164283.600,281201.300,161238.300,177189.000,0.000
162191.200,248664.800,154544.800,285636.900,155750.900,266479.800,152853.000,167971.900,0.000
150751.600,231030.100,143569.300,265284.800,144773.900,247569.500,142074.300,156121.100,0.000
144466.400,221347.200,137544.000,254121.300,138745.200,237198.100,136156.300,149615.500,0.000
144084.500,220766.500,137180.800,253455.400,138380.500,236584.400,135798.100,149223.400,0.000
142830.600,218843.000,135978.500,251229.400,137175.400,234520.500,134614.400,147921.800,0.000
135946.900,208244.700,129378.200,238996.700,130564.600,223151.500,128125.000,140785.200,0.000
126702.500,194014.000,120520.700,222587.500,121688.800,207893.900,119414.400,131206.700,0.000
121289.000,185694.500,115343.700,213007.600,116492.100,198980.200,114316.500,125601.400,0.000
120441.700,184412.300,114545.100,211545.300,115680.300,197613.800,113522.800,124728.900,0.000
119105.400,182370.800,113272.800,209201.700,114399.100,195429.800,112266.700,123348.000,0.000
113666.700,174007.300,108066.000,199563.400,109179.000,186462.300,107143.100,117715.000,0.000
106453.400,162915.300,101162.300,186781.800,102254.100,174568.600,100346.800,110243.300,0.000
101975.600,156043.900,96886.070,178873.000,97953.010,167201.100,96126.930,105605.700,0.000
100810.600,154272.700,95784.130,176848.800,96831.400,165306.600,95028.590,104400.700,0.000
99367.200,152064.100,94410.460,174320.400,95443.610,162946.800,93668.510,102906.900,0.000
95057.580,145438.700,90288.630,166696.700,91305.480,155848.600,89607.330,98442.240,0.000
89461.050,136838.500,84938.130,156794.900,85932.100,146627.100,84332.790,92642.960,0.000
85690.310,131058.800,81342.860,150146.800,82311.240,140426.000,80778.230,88734.720,0.000
84189.790,128774.700,79922.460,147530.700,80871.090,137976.400,79365.210,87180.980,0.000
82589.960,126328.900,78401.450,144728.100,79335.880,135358.800,77860.250,85525.730,0.000
79158.710,121057.600,75122.130,138665.200,76039.320,129710.000,74625.860,81969.300,0.000
74862.700,114458.000,71016.410,131070.400,71908.700,122630.700,70570.180,77511.810,0.000
71664.740,109554.900,67966.760,125435.900,68831.020,117368.300,67546.970,74191.550,0.000
69889.170,106839.300,66278.130,122329.500,67120.620,114459.100,65868.120,72349.770,0.000
68147.250,104168.400,64617.630,119275.900,65445.090,111605.300,64225.480,70547.020,0.000
65398.420,99946.530,61993.470,114430.700,62805.210,107087.500,61636.210,67702.400,0.000
62130.560,94932.490,58877.300,108668.100,59667.990,101713.200,58557.600,64319.300,0.000
59400.470,90752.160,56279.410,103865.700,57046.120,97227.650,55983.890,61492.470,0.000
57430.590,87738.100,54406.050,100411.400,55153.240,93998.300,54126.660,59454.850,0.000
55589.120,84914.830,52650.890,97179.100,53383.830,90980.590,52391.680,57550.250,0.000
53375.140,81517.770,50539.440,93281.490,51257.050,87345.270,50305.170,55256.130,0.000
50915.960,77748.140,48196.810,88949.700,48894.070,83302.190,47984.850,52704.180,0.000
48575.230,74164.740,45969.990,84831.880,46644.040,79453.100,45774.230,50273.870,0.000
46491.390,70973.550,43987.450,81169.980,44641.940,76029.730,43808.410,48112.990,0.000
44597.030,68068.480,42184.110,77841.900,42824.050,72923.230,42025.480,46152.620,0.000
42795.240,65306.050,40470.680,74678.390,41096.210,69971.440,40331.130,44289.610,0.000
40955.380,62489.920,38723.590,71449.560,39330.820,66953.870,38597.750,42385.020,0.000
38937.370,59403.000,36806.440,67905.180,37392.210,63638.990,36692.670,40293.050,0.000
36810.800,56146.020,34781.970,64165.940,35348.950,60146.640,34686.280,38090.140,0.000
34907.660,53229.110,32968.660,60821.230,33521.220,57026.330,32893.380,36121.780,0.000
33423.450,50957.730,31557.290,58219.660,32096.000,54597.170,31496.020,34587.970,0.000
32053.920,48865.820,30257.980,55821.870,30780.330,52354.180,30205.280,33171.430,0.000
30310.230,46200.590,28601.620,52759.950,29105.360,49491.690,28560.140,31365.390,0.000
28208.220,42982.190,26600.500,49060.730,27088.130,46040.110,26579.300,29189.560,0.000
26341.600,40122.580,24823.150,45778.360,25298.640,42980.140,24823.690,27260.330,0.000
25099.440,38224.810,23644.860,43606.390,24108.870,40951.300,23656.990,25978.390,0.000
24072.260,36661.320,22674.310,41819.000,23125.050,39276.150,22691.320,24917.110,0.000
22555.160,34345.690,21234.790,39160.980,21670.750,36791.210,21263.880,23346.020,0.000
20526.510,31240.800,19303.280,35590.790,19726.730,33463.500,19357.880,21246.640,0.000
18730.100,28491.550,17593.370,32432.470,18007.350,30522.900,17673.500,19391.170,0.000
17671.250,26878.580,16591.300,30586.100,16995.760,28801.590,16682.810,18300.290,0.000
16892.150,25696.910,15858.040,29235.620,16250.730,27538.800,15951.720,17497.040,0.000
15570.810,23679.170,14604.630,26919.300,14983.120,25374.140,14705.410,16129.370,0.000
13654.310,20741.390,12778.550,23545.060,13143.150,22222.890,12895.980,14144.480,0.000
11953.200,18133.640,11157.440,20555.010,11509.450,19428.310,11289.140,12382.800,0.000
11032.450,16729.280,10284.810,18951.210,10624.420,17923.700,10418.880,11428.700,0.000
10426.670,15810.780,9714.322,17902.740,10040.820,16936.670,9846.462,10798.870,0.000
9276.397,14053.470,8621.722,15882.380,8933.452,15047.280,8760.173,9602.808,0.000
7508.833,11343.380,6936.854,12764.950,7234.289,12140.390,7093.057,7768.924,0.000
5933.553,8927.581,5436.579,9992.960,5721.555,9555.417,5609.281,6138.156,0.000
5122.812,7689.987,4670.341,8582.666,4943.545,8234.382,4846.432,5301.773,0.000
4629.500,6941.940,4208.712,7736.399,4470.311,7435.881,4382.916,4795.187,0.000
3614.955,5391.111,3247.042,5961.904,3496.323,5774.667,3429.373,3748.188,0.000
2000.689,2915.636,1709.171,3118.583,1945.803,3122.200,1912.062,2078.958,0.000
557.622,702.900,334.358,577.474,558.408,751.870,555.213,585.898,0.000
-166.274,-402.277,-351.426,-686.174,-139.529,-431.060,-126.620,-163.772,0.000
-583.824,-1035.422,-743.773,-1405.295,-543.053,-1108.100,-521.649,-596.734,0.000
-1477.611,-2400.815,-1591.657,-2968.819,-1402.201,-2571.450,-1365.800,-1521.768,0.000
-2929.719,-4625.556,-2973.485,-5522.341,-2795.210,-4955.343,-2734.510,-3022.682,0.000
-4238.232,-6629.291,-4216.598,-7820.428,-4049.696,-7101.127,-3966.425,-4374.697,0.000
-4897.467,-7633.414,-4837.011,-8966.520,-4681.954,-8175.951,-4586.389,-5056.412,0.000
-5271.020,-8198.964,-5185.119,-9607.497,-5041.555,-8781.660,-4939.040,-5444.595,0.000
